row_number	site_code	site_name	latitude	longitude	coord_precision	altitude	country	locality	site_comments	sampling_date	sampling_participants	sampling_methods	sampling_fixatives	sampling_target	habitat	access_points	sampling_comments	sampling_id	taxon_name	unclassified	taxon_rank	family	genus	specific_epithet	tax_id_confer	tax_id_addendum	identified_on_date	identified_by	specimen_quantity	content_description	type_status	occurrence_comments	occurrence_id	data_repository	collection	pub_DOI	pub_authors	pub_year	pub_title	pub_journal	pub_verbatim	gene	seq_specimen_identifier	accession_number	MOTU	sequence_id	seq_comments
29903	NA	Sistema Picón (5mt061,063)	43.29303	-3.07962	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Chorizomma subterraneum	NA	species	Cicurinidae	Chorizomma	subterraneum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2587	NA	Špilja iznad Velikog Bresta	45.42959	14.09526	NA	NA	HRV	NA	NA	1968-05-22	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes brignolii	NA	species	Linyphiidae	Troglohyphantes	brignolii	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3269	NA	Špilja pokraj staze	44.90795	15.61087	NA	NA	HRV	NA	NA	2023-09-14	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3474	NA	Špilja pokraj staze	44.90795	15.61087	NA	NA	HRV	NA	NA	2021-05-13	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	Tin Rožman	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8432	NA	Špilja pokraj staze	44.90795	15.61087	NA	NA	HRV	NA	NA	2021-05-13	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes excavatus	NA	species	Linyphiidae	Troglohyphantes	excavatus	NA	NA	NA	Tin Rožman	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3116	NA	Špilja pokraj staze	44.90795	15.61087	NA	NA	HRV	NA	NA	2021-05-13	NA	NA	NA	NA	Terrestrial, Surface	Shallow Subterranean Habitats (SSH)	NA	NA	Centromerus cavernarum	NA	species	Linyphiidae	Centromerus	cavernarum	NA	NA	NA	Tin Rožman	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26087	NA	Staje 9	45.4478	14.14485	NA	NA	HRV	NA	NA	2003-05-23	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Comaroma simoni	NA	species	Anapidae	Comaroma	simoni	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26089	NA	Staje 9	45.4478	14.14485	NA	NA	HRV	NA	NA	2003-05-23	NA	NA	NA	NA	Terrestrial, Surface	Shallow Subterranean Habitats (SSH)	NA	NA	Comaroma simoni	NA	species	Anapidae	Comaroma	simoni	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8646	NA	Topolia Cave	35.41096	23.68218	NA	NA	GRC	Chanion	NA	NA	NA	NA	NA	NA	Terrestrial	NA	NA	NA	Minotauria fagei	NA	species	Dysderidae	Minotauria	fagei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1245	NA	Town Sinj, surroundings	43.70004	16.63591	NA	NA	HRV	Sinj	NA	NA	NA	NA	NA	NA	Terrestrial, Surface	Shallow Subterranean Habitats (SSH)	NA	NA	Meta bourneti	NA	species	Tetragnathidae	Meta	bourneti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1244	NA	Town Sinj, surroundings	43.70004	16.63591	NA	NA	HRV	Sinj	NA	NA	NA	NA	NA	NA	Terrestrial, Surface	Shallow Subterranean Habitats (SSH)	NA	NA	Meta bourneti	NA	species	Tetragnathidae	Meta	bourneti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
760	NA	Trapeza cave, near Tzermiado	35.198	25.494	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Minotauria attemsi	NA	species	Dysderidae	Minotauria	attemsi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8388	NA	Trinaestica	44.87545	15.63637	NA	NA	HRV	NA	NA	2024-10-02	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes excavatus	NA	species	Linyphiidae	Troglohyphantes	excavatus	NA	NA	NA	Iva Čupić	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8389	NA	Trinaestica	44.87545	15.63637	NA	NA	HRV	NA	NA	2024-10-02	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes excavatus	NA	species	Linyphiidae	Troglohyphantes	excavatus	NA	NA	NA	Iva Čupić	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11523	NA	Trinaestica	44.87545	15.63637	NA	NA	HRV	NA	NA	2024-10-02	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes kordunlikanus	NA	species	Linyphiidae	Troglohyphantes	kordunlikanus	NA	NA	NA	Iva Čupić	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8454	NA	Trinaestica	44.87545	15.63637	NA	NA	HRV	NA	NA	2024-10-02	NA	NA	NA	NA	Terrestrial, Surface	Shallow Subterranean Habitats (SSH)	NA	NA	Troglohyphantes excavatus	NA	species	Linyphiidae	Troglohyphantes	excavatus	NA	NA	NA	Iva Čupić	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11530	NA	Trinaestica	44.87545	15.63637	NA	NA	HRV	NA	NA	2024-10-02	NA	NA	NA	NA	Terrestrial, Surface	Shallow Subterranean Habitats (SSH)	NA	NA	Troglohyphantes kordunlikanus	NA	species	Linyphiidae	Troglohyphantes	kordunlikanus	NA	NA	NA	Iva Čupić	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5227	NA	Trinolenos Cave	37.69	22.26	NA	NA	GRC	Arkadias	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Porrhomma convexum	NA	species	Linyphiidae	Porrhomma	convexum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5219	NA	Trinolenos Cave	37.69	22.26	NA	NA	GRC	Tripoli	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Porrhomma convexum	NA	species	Linyphiidae	Porrhomma	convexum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24355	NA	Tsourlaki cave, near Pigadia	35.508	27.2221	NA	NA	GRC	Dodekanisou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Loxosceles rufescens	NA	species	Sicariidae	Loxosceles	rufescens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25248	NA	Tsourlaki cave, near Pigadia	35.508	27.2221	NA	NA	GRC	Dodekanisou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Spermophora senoculata	NA	species	Pholcidae	Spermophora	senoculata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13164	NA	Tzermiado, Trapezas Cave	35.198	25.494	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Dysderocrates marani	NA	species	Dysderidae	Dysderocrates	marani	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13163	NA	Tzermiado, Trapezas Cave	35.198	25.494	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Dysderocrates marani	NA	species	Dysderidae	Dysderocrates	marani	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
761	NA	Tzermiado, Trapezas Cave	35.198	25.494	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Minotauria attemsi	NA	species	Dysderidae	Minotauria	attemsi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2554	NA	Tzermiado, Trapezas Cave	35.198	25.494	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Lepthyphantes brignolianus	NA	species	Linyphiidae	Lepthyphantes	brignolianus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2555	NA	Tzermiado, Trapezas Cave	35.198	25.494	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Lepthyphantes brignolianus	NA	species	Linyphiidae	Lepthyphantes	brignolianus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11736	NA	Tzermiado, Trapezas Cave	35.198	25.494	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Hoplopholcus labyrinthi	NA	species	Pholcidae	Hoplopholcus	labyrinthi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11737	NA	Tzermiado, Trapezas Cave	35.198	25.494	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Hoplopholcus labyrinthi	NA	species	Pholcidae	Hoplopholcus	labyrinthi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
61	NA	Velika pećina (Korana canyon)	43.41701	17.00761	NA	NA	HRV	NA	NA	2002-10-18	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus absoloni	NA	species	Pholcidae	Stygopholcus	absoloni	NA	NA	NA	Christa Deeleman-Reinhold	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4908	NA	Velika pećina (Korana canyon)	43.41701	17.00761	NA	NA	HRV	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Histopona conveniens	NA	species	Agelenidae	Histopona	conveniens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13106	NA	Velika pećina (Korana canyon)	43.41701	17.00761	NA	NA	HRV	NA	NA	2002-10-18	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Barusia maheni	NA	species	Leptonetidae	Barusia	maheni	NA	NA	NA	Christa Deeleman-Reinhold	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13090	NA	Velika špilja (Blato)	42.76443	17.47182	NA	NA	HRV	MljetIsl.	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Barusia maheni	NA	species	Leptonetidae	Barusia	maheni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	University of Barcelona (CRBA)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13091	NA	Velika špilja (Blato)	42.76443	17.47182	NA	NA	HRV	MljetIsl.	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Barusia maheni	NA	species	Leptonetidae	Barusia	maheni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	University of Barcelona (CRBA)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
632	NA	Veliki Otok	45.8098	14.2116	500	NA	SVN	NA	NA	NA	NA	NA	NA	NA	Terrestrial, Surface	Shallow Subterranean Habitats (SSH)	NA	NA	Rhode aspinifera	NA	species	Dysderidae	Rhode	aspinifera	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26214	NA	Vilina pećina, Podi (09-044)	42.50662	18.39135	NA	NA	HRV	NA	NA	2010-04-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
539	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	2015-10-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus arenstorffi	NA	species	Nesticidae	Kryptonesticus	arenstorffi	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
554	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus arenstorffi	NA	species	Nesticidae	Kryptonesticus	arenstorffi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
861	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	2015-10-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria bayeri	NA	species	Agelenidae	Tegenaria	bayeri	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
865	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria bayeri	NA	species	Agelenidae	Tegenaria	bayeri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
866	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria bayeri	NA	species	Agelenidae	Tegenaria	bayeri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12024	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	2015-10-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes lesserti	NA	species	Linyphiidae	Troglohyphantes	lesserti	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22097	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	1926-09-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalitella noseki	NA	species	Dysderidae	Stalitella	noseki	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22098	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalitella noseki	NA	species	Dysderidae	Stalitella	noseki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24232	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	2015-10-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sintula roeweri	NA	species	Linyphiidae	Sintula	roeweri	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26221	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	2015-10-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26246	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26247	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26251	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26252	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26254	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28281	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	2015-10-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Harpactea sp. 13	TRUE	species	Dysderidae	Harpactea	sp. 13	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29872	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29874	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30727	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	2015-10-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes troglodytes	NA	species	Linyphiidae	Troglohyphantes	troglodytes	NA	NA	NA	Martina Pavlek	5	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30729	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	2015-10-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes troglodytes	NA	species	Linyphiidae	Troglohyphantes	troglodytes	NA	NA	NA	Martina Pavlek	5	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30770	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes troglodytes	NA	species	Linyphiidae	Troglohyphantes	troglodytes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30780	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes troglodytes	NA	species	Linyphiidae	Troglohyphantes	troglodytes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30785	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	NA	NA	2015-10-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes troglodytes	NA	species	Linyphiidae	Troglohyphantes	troglodytes	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
559	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	Dragalj	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Kryptonesticus arenstorffi	NA	species	Nesticidae	Kryptonesticus	arenstorffi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
867	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	Dragalj	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria bayeri	NA	species	Agelenidae	Tegenaria	bayeri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22099	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	Dragalj	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalitella noseki	NA	species	Dysderidae	Stalitella	noseki	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29875	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	Dragalj	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Centromerus subcaecus	NA	species	Linyphiidae	Centromerus	subcaecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
30784	NA	Vilina pećina, Podi (09-044)	42.55457	18.66236	NA	NA	MNE	Dragalj	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Troglohyphantes troglodytes	NA	species	Linyphiidae	Troglohyphantes	troglodytes	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23942	NA	Vodena pećina	44.63144	15.73246	NA	NA	HRV	NA	NA	1966-07-17	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalita pretneri	NA	species	Dysderidae	Stalita	pretneri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10356	NA	Vučja pećina (Vrbanje)	42.71598	18.32597	NA	NA	BIH	NA	NA	2007-01-27	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia hercegovinensis	NA	species	Dysderidae	Stalagtia	hercegovinensis	NA	NA	NA	Nikola Pischiutta	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26176	NA	Vučja pećina (Vrbanje)	42.71598	18.32597	NA	NA	BIH	NA	NA	2007-01-27	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	Martina Pavlek	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26177	NA	Vučja pećina (Vrbanje)	42.71598	18.32597	NA	NA	BIH	NA	NA	2007-01-27	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	Bernhard Huber	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26182	NA	Vučja pećina (Vrbanje)	42.71598	18.32597	NA	NA	BIH	NA	NA	2014-12-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	Martina Pavlek	6	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
